ITEM: TIMESTEP 
30000
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
2 4.98116 0.735729 0.174988 53 0 
2 1.59093 1.66132 0.811697 54 0 
2 2.02276 0.488457 1.12756 55 0 
2 2.22914 2.10222 0.746246 56 0 
2 0.673481 0.0523586 1.69174 57 0 
2 1.3536 0.463146 1.46835 58 0 
2 4.7158 0.788213 0.905684 59 0 
2 1.47602 0.52559 2.51479 60 0 
2 4.52401 0.932901 1.66841 61 0 
2 2.30178 1.86023 3.07016 62 0 
2 4.49688 1.04726 2.51582 63 0 
2 2.1272 1.70722 3.81919 64 0 
2 4.15143 2.507 3.74816 65 0 
2 4.27541 3.03059 4.28468 66 0 
2 1.05014 -0.242459 4.82483 67 0 
2 1.65931 0.304687 4.60847 68 0 
2 0.594382 1.11356 4.2886 69 0 
2 1.1987 1.64803 4.28708 70 0 
2 1.9859 1.017 4.285 71 0 
2 1.70636 2.21085 4.52643 72 0 
2 2.28122 2.82113 4.60411 73 0 
2 5.40867 0.748214 4.77727 74 0 
2 1.23001 3.21976 0.744864 75 0 
2 0.977385 3.78009 0.197548 76 0 
2 2.68459 5.4194 0.731909 77 0 
2 3.17438 4.85122 0.313426 78 0 
2 1.48103 2.80645 1.404 79 0 
2 2.83336 2.59834 0.776334 80 0 
2 0.0594633 4.27254 1.3472 81 0 
2 0.168999 4.93284 0.942092 82 0 
2 0.428634 2.82246 1.97819 83 0 
2 0.245331 3.54635 1.63751 84 0 
2 1.19924 5.14541 2.89913 85 0 
2 0.732859 4.58957 3.39042 86 0 
2 1.5753 3.76068 3.1868 87 0 
2 2.26123 3.78683 3.35622 88 0 
2 0.0472531 4.56538 3.71459 89 0 
2 3.00515 4.21742 3.49313 90 0 
2 3.77784 4.58099 3.7214 91 0 
2 4.58748 4.76541 3.81721 92 0 
2 4.11502 3.64829 4.81556 93 0 
2 3.67711 4.22199 5.26037 94 0 
2 0.761229 4.41896 5.02533 95 0 
ITEM: TIMESTEP
30023
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 7.72713 -3.57536 2.70622 1 1 
1 7.52012 -3.2512 3.48259 2 1 
1 7.356 -3.89237 4.15237 3 1 
1 7.26262 -4.71829 4.43633 4 1 
1 6.71328 -5.28309 4.82895 5 1 
1 6.06396 -5.85316 4.77943 6 1 
1 6.05774 -6.5837 5.16312 7 1 
1 6.47368 -7.09974 5.77042 8 1 
1 6.59168 -7.71949 6.29358 9 1 
1 6.96479 -7.88703 7.14553 10 1 
1 -6.04662 1.0507 -2.41694 11 2 
1 -6.21043 0.996726 -3.20275 12 2 
1 -6.05303 0.84427 -4.03123 13 2 
1 -5.79135 0.717774 -4.76639 14 2 
1 -5.42624 0.700077 -5.48543 15 2 
1 -4.92858 0.75772 -6.23112 16 2 
1 -4.42826 1.45589 -6.56305 17 2 
1 -3.77646 1.84381 -6.20701 18 2 
1 -3.40092 2.6336 -5.99601 19 2 
1 -2.5748 3.01986 -6.04269 20 2 
1 19.9101 7.6646 3.45317 21 3 
1 20.2922 8.01717 4.07681 22 3 
1 20.2356 8.68876 4.54004 23 3 
1 19.949 9.21827 5.16498 24 3 
1 19.2768 9.84307 5.40915 25 3 
1 18.9232 10.4354 5.83421 26 3 
1 18.3626 10.9632 6.25656 27 3 
1 17.5904 11.2151 6.59441 28 3 
1 16.9674 10.8816 6.98014 29 3 
1 16.2858 10.4583 7.12056 30 3 
1 -14.3717 0.879599 2.36647 31 4 
1 -14.6187 0.220734 2.71459 32 4 
1 -14.8695 -0.488978 3.11212 33 4 
1 -15.5641 -0.950027 3.6246 34 4 
1 -16.273 -0.505656 3.75451 35 4 
1 -17.1085 -0.531045 3.84461 36 4 
1 -17.8858 -0.919461 3.58938 37 4 
1 -18.6617 -1.2856 3.41804 38 4 
1 -19.3166 -1.77801 3.26891 39 4 
1 -19.9845 -1.37729 3.09274 40 4 
1 8.43021 18.8308 -4.48404 41 5 
1 7.86673 18.2557 -4.61771 42 5 
1 7.17327 17.8381 -4.49824 43 5 
1 6.57581 17.4007 -4.43766 44 5 
1 6.12206 16.6288 -4.56072 45 5 
1 5.71516 15.8853 -4.54303 46 5 
1 5.19195 15.2491 -4.21685 47 5 
1 5.48302 14.5703 -3.76997 48 5 
1 5.59736 13.7402 -3.61689 49 5 
1 5.84541 13.1177 -3.08458 50 5 
2 0.608273 0.303214 0.72848 51 0 
2 1.04221 1.04304 0.767011 52 0 
2 4.98116 0.735729 0.174988 53 0 
2 1.59093 1.66132 0.811697 54 0 
2 2.02276 0.488457 1.12756 55 0 
2 2.22914 2.10222 0.746246 56 0 
2 0.673481 0.0523586 1.69174 57 0 
2 1.3536 0.463146 1.46835 58 0 
2 4.7158 0.788213 0.905684 59 0 
2 1.47602 0.52559 2.51479 60 0 
2 4.52401 0.932901 1.66841 61 0 
2 2.30178 1.86023 3.07016 62 0 
2 4.49688 1.04726 2.51582 63 0 
2 2.1272 1.70722 3.81919 64 0 
2 4.15143 2.507 3.74816 65 0 
2 4.27541 3.03059 4.28468 66 0 
2 1.05014 -0.242459 4.82483 67 0 
2 1.65931 0.304687 4.60847 68 0 
2 0.594382 1.11356 4.2886 69 0 
2 1.1987 1.64803 4.28708 70 0 
2 1.9859 1.017 4.285 71 0 
2 1.70636 2.21085 4.52643 72 0 
2 2.28122 2.82113 4.60411 73 0 
2 5.40867 0.748214 4.77727 74 0 
2 1.23001 3.21976 0.744864 75 0 
2 0.977385 3.78009 0.197548 76 0 
2 2.68459 5.4194 0.731909 77 0 
2 3.17438 4.85122 0.313426 78 0 
2 1.48103 2.80645 1.404 79 0 
2 2.83336 2.59834 0.776334 80 0 
2 0.0594633 4.27254 1.3472 81 0 
2 0.168999 4.93284 0.942092 82 0 
2 0.428634 2.82246 1.97819 83 0 
2 0.245331 3.54635 1.63751 84 0 
2 1.19924 5.14541 2.89913 85 0 
2 0.732859 4.58957 3.39042 86 0 
2 1.5753 3.76068 3.1868 87 0 
2 2.26123 3.78683 3.35622 88 0 
2 0.0472531 4.56538 3.71459 89 0 
2 3.00515 4.21742 3.49313 90 0 
2 3.77784 4.58099 3.7214 91 0 
2 4.58748 4.76541 3.81721 92 0 
2 4.11502 3.64829 4.81556 93 0 
2 3.67711 4.22199 5.26037 94 0 
2 0.761229 4.41896 5.02533 95 0 
ITEM: TIMESTEP
30024
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 7.73581 -3.5755 2.7153 1 1 
1 7.51582 -3.23014 3.49529 2 1 
1 7.36183 -3.89642 4.13684 3 1 
1 7.2651 -4.71851 4.45331 4 1 
1 6.71945 -5.2749 4.82698 5 1 
1 6.0774 -5.86719 4.76506 6 1 
1 6.03834 -6.57805 5.14469 7 1 
1 6.4749 -7.10169 5.75764 8 1 
1 6.58449 -7.7192 6.29378 9 1 
1 6.96234 -7.87731 7.14904 10 1 
1 -6.05247 1.05062 -2.43414 11 2 
1 -6.20312 0.980611 -3.19502 12 2 
1 -6.08196 0.852727 -4.01577 13 2 
1 -5.77193 0.705104 -4.77222 14 2 
1 -5.41773 0.693366 -5.48042 15 2 
1 -4.9058 0.756927 -6.24707 16 2 
1 -4.42619 1.45092 -6.58402 17 2 
1 -3.77589 1.84987 -6.21196 18 2 
1 -3.38503 2.65239 -5.99146 19 2 
1 -2.56129 3.0016 -6.04585 20 2 
1 19.8995 7.67162 3.45166 21 3 
1 20.3094 8.02208 4.08738 22 3 
1 20.2522 8.69285 4.55014 23 3 
1 19.9511 9.2159 5.18318 24 3 
1 19.2738 9.84057 5.40648 25 3 
1 18.9218 10.4171 5.83302 26 3 
1 18.3721 10.962 6.25963 27 3 
1 17.5961 11.1995 6.5779 28 3 
1 16.9554 10.8689 6.99901 29 3 
1 16.3019 10.4634 7.1343 30 3 
1 -14.3859 0.87884 2.37272 31 4 
1 -14.6247 0.238203 2.72509 32 4 
1 -14.8759 -0.492173 3.11977 33 4 
1 -15.5638 -0.941842 3.60204 34 4 
1 -16.2813 -0.494547 3.75408 35 4 
1 -17.1228 -0.526044 3.83181 36 4 
1 -17.8887 -0.920157 3.59871 37 4 
1 -18.6705 -1.28752 3.4182 38 4 
1 -19.2997 -1.78051 3.26165 39 4 
1 -19.9837 -1.3922 3.09568 40 4 
1 8.4368 18.8383 -4.48652 41 5 
1 7.86385 18.2535 -4.62452 42 5 
1 7.166 17.8471 -4.48623 43 5 
1 6.55797 17.3965 -4.42855 44 5 
1 6.1289 16.6496 -4.53811 45 5 
1 5.70601 15.8769 -4.54086 46 5 
1 5.18211 15.2612 -4.22408 47 5 
1 5.47183 14.5676 -3.78366 48 5 
1 5.59547 13.7304 -3.61428 49 5 
1 5.83412 13.1139 -3.09653 50 5 
2 0.608273 0.303214 0.72848 51 0 
2 1.04221 1.04304 0.767011 52 0 
2 4.98116 0.735729 0.174988 53 0 
2 1.59093 1.66132 0.811697 54 0 
2 2.02276 0.488457 1.12756 55 0 
2 2.22914 2.10222 0.746246 56 0 
2 0.673481 0.0523586 1.69174 57 0 
2 1.3536 0.463146 1.46835 58 0 
2 4.7158 0.788213 0.905684 59 0 
2 1.47602 0.52559 2.51479 60 0 
2 4.52401 0.932901 1.66841 61 0 
2 2.30178 1.86023 3.07016 62 0 
2 4.49688 1.04726 2.51582 63 0 
2 2.1272 1.70722 3.81919 64 0 
2 4.15143 2.507 3.74816 65 0 
2 4.27541 3.03059 4.28468 66 0 
2 1.05014 -0.242459 4.82483 67 0 
2 1.65931 0.304687 4.60847 68 0 
2 0.594382 1.11356 4.2886 69 0 
2 1.1987 1.64803 4.28708 70 0 
2 1.9859 1.017 4.285 71 0 
2 1.70636 2.21085 4.52643 72 0 
2 2.28122 2.82113 4.60411 73 0 
2 5.40867 0.748214 4.77727 74 0 
2 1.23001 3.21976 0.744864 75 0 
2 0.977385 3.78009 0.197548 76 0 
2 2.68459 5.4194 0.731909 77 0 
2 3.17438 4.85122 0.313426 78 0 
2 1.48103 2.80645 1.404 79 0 
2 2.83336 2.59834 0.776334 80 0 
2 0.0594633 4.27254 1.3472 81 0 
2 0.168999 4.93284 0.942092 82 0 
2 0.428634 2.82246 1.97819 83 0 
2 0.245331 3.54635 1.63751 84 0 
2 1.19924 5.14541 2.89913 85 0 
2 0.732859 4.58957 3.39042 86 0 
2 1.5753 3.76068 3.1868 87 0 
2 2.26123 3.78683 3.35622 88 0 
2 0.0472531 4.56538 3.71459 89 0 
2 3.00515 4.21742 3.49313 90 0 
2 3.77784 4.58099 3.7214 91 0 
2 4.58748 4.76541 3.81721 92 0 
2 4.11502 3.64829 4.81556 93 0 
2 3.67711 4.22199 5.26037 94 0 
2 0.761229 4.41896 5.02533 95 0 
ITEM: TIMESTEP
30025
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 7.74419 -3.5746 2.72541 1 1 
1 7.51125 -3.2131 3.50948 2 1 
1 7.36913 -3.89974 4.11871 3 1 
1 7.26689 -4.71718 4.47054 4 1 
1 6.72508 -5.26707 4.82382 5 1 
1 6.09215 -5.87903 4.75046 6 1 
1 6.02055 -6.57548 5.12915 7 1 
1 6.47374 -7.10175 5.7418 8 1 
1 6.57969 -7.71983 6.299 9 1 
1 6.95803 -7.86717 7.14854 10 1 
1 -6.05792 1.05088 -2.44819 11 2 
1 -6.19623 0.964213 -3.18997 12 2 
1 -6.11114 0.861176 -3.99993 13 2 
1 -5.75344 0.69247 -4.77657 14 2 
1 -5.40621 0.686447 -5.48055 15 2 
1 -4.88379 0.758488 -6.26121 16 2 
1 -4.42511 1.44312 -6.60355 17 2 
1 -3.77532 1.86013 -6.2162 18 2 
1 -3.36785 2.66868 -5.98794 19 2 
1 -2.54982 2.98285 -6.04872 20 2 
1 19.8887 7.67803 3.44959 21 3 
1 20.3266 8.02661 4.09734 22 3 
1 20.2686 8.69835 4.56249 23 3 
1 19.95 9.21593 5.20091 24 3 
1 19.2755 9.83364 5.40218 25 3 
1 18.9183 10.4013 5.83361 26 3 
1 18.3816 10.9601 6.2621 27 3 
1 17.6037 11.1834 6.56116 28 3 
1 16.9452 10.8578 7.01728 29 3 
1 16.3155 10.4669 7.1488 30 3 
1 -14.399 0.881117 2.3773 31 4 
1 -14.6317 0.251846 2.73754 32 4 
1 -14.8858 -0.496266 3.12951 33 4 
1 -15.5603 -0.930424 3.57696 34 4 
1 -16.2893 -0.484402 3.7539 35 4 
1 -17.1387 -0.522008 3.81817 36 4 
1 -17.8915 -0.920289 3.60848 37 4 
1 -18.6763 -1.28855 3.41902 38 4 
1 -19.2825 -1.78393 3.25448 39 4 
1 -19.9849 -1.40725 3.09811 40 4 
1 8.44414 18.8464 -4.48904 41 5 
1 7.86132 18.2517 -4.63128 42 5 
1 7.1608 17.8578 -4.47447 43 5 
1 6.53675 17.3888 -4.41946 44 5 
1 6.13526 16.6701 -4.51541 45 5 
1 5.6965 15.8696 -4.53823 46 5 
1 5.17403 15.2731 -4.23105 47 5 
1 5.45965 14.5647 -3.79829 48 5 
1 5.59364 13.7218 -3.61143 49 5 
1 5.8229 13.1095 -3.10842 50 5 
2 0.608273 0.303214 0.72848 51 0 
2 1.04221 1.04304 0.767011 52 0 
2 4.98116 0.735729 0.174988 53 0 
2 1.59093 1.66132 0.811697 54 0 
2 2.02276 0.488457 1.12756 55 0 
2 2.22914 2.10222 0.746246 56 0 
2 0.673481 0.0523586 1.69174 57 0 
2 1.3536 0.463146 1.46835 58 0 
2 4.7158 0.788213 0.905684 59 0 
2 1.47602 0.52559 2.51479 60 0 
2 4.52401 0.932901 1.66841 61 0 
2 2.30178 1.86023 3.07016 62 0 
2 4.49688 1.04726 2.51582 63 0 
2 2.1272 1.70722 3.81919 64 0 
2 4.15143 2.507 3.74816 65 0 
2 4.27541 3.03059 4.28468 66 0 
2 1.05014 -0.242459 4.82483 67 0 
2 1.65931 0.304687 4.60847 68 0 
2 0.594382 1.11356 4.2886 69 0 
2 1.1987 1.64803 4.28708 70 0 
2 1.9859 1.017 4.285 71 0 
2 1.70636 2.21085 4.52643 72 0 
2 2.28122 2.82113 4.60411 73 0 
2 5.40867 0.748214 4.77727 74 0 
2 1.23001 3.21976 0.744864 75 0 
2 0.977385 3.78009 0.197548 76 0 
2 2.68459 5.4194 0.731909 77 0 
2 3.17438 4.85122 0.313426 78 0 
2 1.48103 2.80645 1.404 79 0 
2 2.83336 2.59834 0.776334 80 0 
2 0.0594633 4.27254 1.3472 81 0 
2 0.168999 4.93284 0.942092 82 0 
2 0.428634 2.82246 1.97819 83 0 
2 0.245331 3.54635 1.63751 84 0 
2 1.19924 5.14541 2.89913 85 0 
2 0.732859 4.58957 3.39042 86 0 
2 1.5753 3.76068 3.1868 87 0 
2 2.26123 3.78683 3.35622 88 0 
2 0.0472531 4.56538 3.71459 89 0 
2 3.00515 4.21742 3.49313 90 0 
2 3.77784 4.58099 3.7214 91 0 
2 4.58748 4.76541 3.81721 92 0 
2 4.11502 3.64829 4.81556 93 0 
2 3.67711 4.22199 5.26037 94 0 
2 0.761229 4.41896 5.02533 95 0 
ITEM: TIMESTEP
30026
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 7.75209 -3.57241 2.73706 1 1 
1 7.50672 -3.2002 3.52423 2 1 
1 7.37775 -3.90289 4.09864 3 1 
1 7.26847 -4.71351 4.48739 4 1 
1 6.72956 -5.26033 4.81974 5 1 
1 6.10846 -5.88795 4.73545 6 1 
1 6.00457 -6.57666 5.11695 7 1 
1 6.47001 -7.10016 5.72311 8 1 
1 6.57711 -7.72085 6.30855 9 1 
1 6.95197 -7.85671 7.14431 10 1 
1 -6.06281 1.0516 -2.45823 11 2 
1 -6.19004 0.947536 -3.18765 12 2 
1 -6.13965 0.869098 -3.98614 13 2 
1 -5.73684 0.680242 -4.77756 14 2 
1 -5.39105 0.679417 -5.48675 15 2 
1 -4.86343 0.761754 -6.27268 16 2 
1 -4.42408 1.43339 -6.62158 17 2 
1 -3.77497 1.87486 -6.21981 18 2 
1 -3.35045 2.68154 -5.9856 19 2 
1 -2.53966 2.96398 -6.05134 20 2 
1 19.8783 7.68425 3.44771 21 3 
1 20.3433 8.0304 4.10599 22 3 
1 20.2847 8.70535 4.57726 23 3 
1 19.9464 9.21787 5.21773 24 3 
1 19.2816 9.82259 5.39643 25 3 
1 18.9125 10.3884 5.83605 26 3 
1 18.3913 10.9574 6.26373 27 3 
1 17.6117 11.1666 6.54504 28 3 
1 16.9389 10.8493 7.03399 29 3 
1 16.3254 10.4682 7.16432 30 3 
1 -14.4109 0.886703 2.38003 31 4 
1 -14.64 0.260827 2.75242 32 4 
1 -14.8979 -0.50008 3.1402 33 4 
1 -15.555 -0.916191 3.55041 34 4 
1 -16.2971 -0.475534 3.7538 35 4 
1 -17.1555 -0.518661 3.80395 36 4 
1 -17.895 -0.920203 3.61837 37 4 
1 -18.6784 -1.2882 3.42074 38 4 
1 -19.2656 -1.78847 3.24718 39 4 
1 -19.9876 -1.42255 3.10012 40 4 
1 8.45178 18.8545 -4.49173 41 5 
1 7.85961 18.2507 -4.63786 42 5 
1 7.15679 17.8696 -4.4629 43 5 
1 6.51388 17.3799 -4.41024 44 5 
1 6.13965 16.6872 -4.4929 45 5 
1 5.6878 15.8652 -4.53534 46 5 
1 5.16734 15.2839 -4.23735 47 5 
1 5.4465 14.5613 -3.8138 48 5 
1 5.59156 13.7154 -3.60888 49 5 
1 5.81193 13.1041 -3.11981 50 5 
2 0.608273 0.303214 0.72848 51 0 
2 1.04221 1.04304 0.767011 52 0 
2 4.98116 0.735729 0.174988 53 0 
2 1.59093 1.66132 0.811697 54 0 
2 2.02276 0.488457 1.12756 55 0 
2 2.22914 2.10222 0.746246 56 0 
2 0.673481 0.0523586 1.69174 57 0 
2 1.3536 0.463146 1.46835 58 0 
2 4.7158 0.788213 0.905684 59 0 
2 1.47602 0.52559 2.51479 60 0 
2 4.52401 0.932901 1.66841 61 0 
2 2.30178 1.86023 3.07016 62 0 
2 4.49688 1.04726 2.51582 63 0 
2 2.1272 1.70722 3.81919 64 0 
2 4.15143 2.507 3.74816 65 0 
2 4.27541 3.03059 4.28468 66 0 
2 1.05014 -0.242459 4.82483 67 0 
2 1.65931 0.304687 4.60847 68 0 
2 0.594382 1.11356 4.2886 69 0 
2 1.1987 1.64803 4.28708 70 0 
2 1.9859 1.017 4.285 71 0 
2 1.70636 2.21085 4.52643 72 0 
2 2.28122 2.82113 4.60411 73 0 
2 5.40867 0.748214 4.77727 74 0 
2 1.23001 3.21976 0.744864 75 0 
2 0.977385 3.78009 0.197548 76 0 
2 2.68459 5.4194 0.731909 77 0 
2 3.17438 4.85122 0.313426 78 0 
2 1.48103 2.80645 1.404 79 0 
2 2.83336 2.59834 0.776334 80 0 
2 0.0594633 4.27254 1.3472 81 0 
2 0.168999 4.93284 0.942092 82 0 
2 0.428634 2.82246 1.97819 83 0 
2 0.245331 3.54635 1.63751 84 0 
2 1.19924 5.14541 2.89913 85 0 
2 0.732859 4.58957 3.39042 86 0 
2 1.5753 3.76068 3.1868 87 0 
2 2.26123 3.78683 3.35622 88 0 
2 0.0472531 4.56538 3.71459 89 0 
2 3.00515 4.21742 3.49313 90 0 
2 3.77784 4.58099 3.7214 91 0 
2 4.58748 4.76541 3.81721 92 0 
2 4.11502 3.64829 4.81556 93 0 
2 3.67711 4.22199 5.26037 94 0 
2 0.761229 4.41896 5.02533 95 0 
ITEM: TIMESTEP
30027
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 7.75937 -3.56872 2.75063 1 1 
1 7.5025 -3.19135 3.53866 2 1 
1 7.38741 -3.90647 4.07747 3 1 
1 7.27025 -4.70681 4.50328 4 1 
1 6.73248 -5.25521 4.81495 5 1 
1 6.12645 -5.89372 4.72003 6 1 
1 5.99042 -6.58165 5.10809 7 1 
1 6.46375 -7.09759 5.70226 8 1 
1 6.57636 -7.72142 6.32114 9 1 
1 6.94442 -7.84607 7.13698 10 1 
1 -6.06707 1.05295 -2.46376 11 2 
1 -6.18471 0.930539 -3.18781 12 2 
1 -6.1666 0.876016 -3.97652 13 2 
1 -5.72287 0.66879 -4.77399 14 2 
1 -5.3721 0.672368 -5.49915 15 2 
1 -4.84537 0.766039 -6.2809 16 2 
1 -4.42213 1.42278 -6.63798 17 2 
1 -3.77512 1.8938 -6.2231 18 2 
1 -3.3338 2.69042 -5.98449 19 2 
1 -2.53007 2.94531 -6.05375 20 2 
1 19.8688 7.69065 3.44673 21 3 
1 20.3591 8.03333 4.11278 22 3 
1 20.3003 8.71374 4.59448 23 3 
1 19.9409 9.221 5.23314 24 3 
1 19.2913 9.80827 5.38975 25 3 
1 18.9049 10.3779 5.84007 26 3 
1 18.4014 10.9537 6.26444 27 3 
1 17.6189 11.1488 6.53043 28 3 
1 16.9381 10.8442 7.04829 29 3 
1 16.3309 10.467 7.18104 30 3 
1 -14.4217 0.895507 2.38088 31 4 
1 -14.6497 0.264834 2.76991 32 4 
1 -14.9107 -0.502587 3.15078 33 4 
1 -15.5499 -0.899687 3.52351 34 4 
1 -16.3043 -0.468238 3.75352 35 4 
1 -17.1721 -0.5157 3.78939 36 4 
1 -17.8998 -0.920181 3.62814 37 4 
1 -18.6765 -1.28619 3.42348 38 4 
1 -19.25 -1.79419 3.23954 39 4 
1 -19.9916 -1.43812 3.10181 40 4 
1 8.45932 18.8623 -4.49469 41 5 
1 7.85917 18.251 -4.64417 42 5 
1 7.15296 17.8816 -4.45143 43 5 
1 6.49115 17.3719 -4.40077 44 5 
1 6.14061 16.6987 -4.47093 45 5 
1 5.68091 15.8652 -4.53226 46 5 
1 5.16166 15.2928 -4.24269 47 5 
1 5.43243 14.5574 -3.83014 48 5 
1 5.58901 13.7118 -3.6071 49 5 
1 5.80135 13.0973 -3.13041 50 5 
2 0.608273 0.303214 0.72848 51 0 
2 1.04221 1.04304 0.767011 52 0 
2 4.98116 0.735729 0.174988 53 0 
2 1.59093 1.66132 0.811697 54 0 
2 2.02276 0.488457 1.12756 55 0 
2 2.22914 2.10222 0.746246 56 0 
2 0.673481 0.0523586 1.69174 57 0 
2 1.3536 0.463146 1.46835 58 0 
2 4.7158 0.788213 0.905684 59 0 
2 1.47602 0.52559 2.51479 60 0 
2 4.52401 0.932901 1.66841 61 0 
2 2.30178 1.86023 3.07016 62 0 
2 4.49688 1.04726 2.51582 63 0 
2 2.1272 1.70722 3.81919 64 0 
2 4.15143 2.507 3.74816 65 0 
2 4.27541 3.03059 4.28468 66 0 
2 1.05014 -0.242459 4.82483 67 0 
2 1.65931 0.304687 4.60847 68 0 
2 0.594382 1.11356 4.2886 69 0 
2 1.1987 1.64803 4.28708 70 0 
2 1.9859 1.017 4.285 71 0 
2 1.70636 2.21085 4.52643 72 0 
2 2.28122 2.82113 4.60411 73 0 
2 5.40867 0.748214 4.77727 74 0 
2 1.23001 3.21976 0.744864 75 0 
2 0.977385 3.78009 0.197548 76 0 
2 2.68459 5.4194 0.731909 77 0 
2 3.17438 4.85122 0.313426 78 0 
2 1.48103 2.80645 1.404 79 0 
2 2.83336 2.59834 0.776334 80 0 
2 0.0594633 4.27254 1.3472 81 0 
2 0.168999 4.93284 0.942092 82 0 
2 0.428634 2.82246 1.97819 83 0 
2 0.245331 3.54635 1.63751 84 0 
2 1.19924 5.14541 2.89913 85 0 
2 0.732859 4.58957 3.39042 86 0 
2 1.5753 3.76068 3.1868 87 0 
2 2.26123 3.78683 3.35622 88 0 
2 0.0472531 4.56538 3.71459 89 0 
2 3.00515 4.21742 3.49313 90 0 
2 3.77784 4.58099 3.7214 91 0 
2 4.58748 4.76541 3.81721 92 0 
2 4.11502 3.64829 4.81556 93 0 
2 3.67711 4.22199 5.26037 94 0 
2 0.761229 4.41896 5.02533 95 0 
ITEM: TIMESTEP
30028
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 7.76591 -3.56341 2.76636 1 1 
1 7.49886 -3.18627 3.55204 2 1 
1 7.39792 -3.91119 4.05603 3 1 
1 7.27255 -4.69659 4.51772 4 1 
1 6.73374 -5.25191 4.80959 5 1 
1 6.14601 -5.89664 4.70437 6 1 
1 5.978 -6.58994 5.10212 7 1 
1 6.45524 -7.09507 5.68041 8 1 
1 6.57689 -7.72057 6.335 9 1 
1 6.93577 -7.83542 7.12746 10 1 
1 -6.0707 1.05502 -2.4646 11 2 
1 -6.18025 0.913153 -3.19001 12 2 
1 -6.19128 0.881551 -3.97266 13 2 
1 -5.71192 0.658443 -4.76554 14 2 
1 -5.34972 0.665357 -5.51696 15 2 
1 -4.82993 0.770719 -6.28573 16 2 
1 -4.41828 1.4124 -6.6526 17 2 
1 -3.7763 1.91646 -6.22639 18 2 
1 -3.31863 2.69512 -5.98461 19 2 
1 -2.52042 2.92705 -6.056 20 2 
1 19.8607 7.69753 3.44724 21 3 
1 20.3734 8.03548 4.1174 22 3 
1 20.3154 8.72322 4.614 23 3 
1 19.9346 9.22445 5.24674 24 3 
1 19.3033 9.79198 5.38285 25 3 
1 18.896 10.3691 5.84511 26 3 
1 18.4119 10.9492 6.26425 27 3 
1 17.6247 11.13 6.51795 28 3 
1 16.9436 10.843 7.05955 29 3 
1 16.3319 10.4629 7.19906 30 3 
1 -14.4314 0.907081 2.3801 31 4 
1 -14.6608 0.264171 2.78982 32 4 
1 -14.9228 -0.502873 3.16034 33 4 
1 -15.5467 -0.881527 3.49734 34 4 
1 -16.3108 -0.462752 3.7528 35 4 
1 -17.1876 -0.512843 3.77471 36 4 
1 -17.9062 -0.920386 3.63763 37 4 
1 -18.6707 -1.2825 3.42729 38 4 
1 -19.2359 -1.80096 3.2314 39 4 
1 -19.9964 -1.45414 3.10327 40 4 
1 8.46641 18.8694 -4.49803 41 5 
1 7.86028 18.253 -4.65009 42 5 
1 7.14841 17.8932 -4.44002 43 5 
1 6.4701 17.3669 -4.39099 44 5 
1 6.13721 16.7027 -4.44976 45 5 
1 5.67643 15.8706 -4.52902 46 5 
1 5.15673 15.2994 -4.24689 47 5 
1 5.41751 14.5529 -3.84718 48 5 
1 5.5858 13.7118 -3.60641 49 5 
1 5.79125 13.0889 -3.14004 50 5 
2 0.608273 0.303214 0.72848 51 0 
2 1.04221 1.04304 0.767011 52 0 
2 4.98116 0.735729 0.174988 53 0 
2 1.59093 1.66132 0.811697 54 0 
2 2.02276 0.488457 1.12756 55 0 
2 2.22914 2.10222 0.746246 56 0 
2 0.673481 0.0523586 1.69174 57 0 
2 1.3536 0.463146 1.46835 58 0 
2 4.7158 0.788213 0.905684 59 0 
2 1.47602 0.52559 2.51479 60 0 
2 4.52401 0.932901 1.66841 61 0 
2 2.30178 1.86023 3.07016 62 0 
2 4.49688 1.04726 2.51582 63 0 
2 2.1272 1.70722 3.81919 64 0 
2 4.15143 2.507 3.74816 65 0 
2 4.27541 3.03059 4.28468 66 0 
2 1.05014 -0.242459 4.82483 67 0 
2 1.65931 0.304687 4.60847 68 0 
2 0.594382 1.11356 4.2886 69 0 
2 1.1987 1.64803 4.28708 70 0 
2 1.9859 1.017 4.285 71 0 
